suite,dataset,method,metric,k,nominal_bpd,actual_bytes_per_vector,index_size_mb,peak_rss_mb,build_time_ms,train_time_ms,encode_time_ms,search_param_name,search_param_value,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,distance_calls,threads,repeat_id,git_commit
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,140,0.9554,1972.99,506.846,479.545,508.03,140000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,180,0.9554,1255.7,796.367,631.993,860.344,180000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,220,0.9554,1054.86,947.994,746.736,1414.24,220000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,260,0.9554,1025.79,974.863,884.707,923.479,260000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,300,0.9554,930.518,1074.67,1023.92,1060.07,300000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,340,0.9554,767.257,1303.34,1147.57,1518.89,340000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,380,0.9554,571.161,1750.82,1243.15,4005.77,380000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,420,0.9554,490.084,2040.47,1390.4,7413.06,420000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,460,0.9554,542.82,1842.23,1507.68,2447.76,460000,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
01_quantizer_fair,agnews,PQ_4bit,L2,10,4,512,375.737,706.895,57213.7,53964,3249.7,rerank_candidates,1000,0.9554,286.992,3484.41,3229.31,4097.97,1e+06,1,0,a424dcb809fd725c44dd976d9063febd4837d16a
