config_id,search_param,search_width,effective_search_width,ablation,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,index_size_mb,resident_bytes,peak_rss_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,dataset,method,source_row,qps_units,p95_ms,read_mib,formal_ready,workers,cache_mode,repeat_id,source_run_id,binary_sha256,query_split_sha256
NSG_R64_L400_SQ4U,ef=6,6,,,1,0.900125,54.8247,427350,372287.029,841562.77,1122197.48,563.516,4268,165400576,634.4,634.4,2598500.0,420751,427295,37.6493,427295,17.019,15.775,620.38,,,,,,,800,agnews,Glass-NSG-DiskPort,5,queries/s,841.56277,2.4781227111816406,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=7,7,,,1,0.900125,57.9712,393328,352557.231,730493.91,961623.133,563.516,4268,165400576,634.4,634.4,2598500.0,386643,393250,57.965,393250,20.4602,15.775,620.38,,,,,,,800,agnews,Glass-NSG-DiskPort,6,queries/s,730.49391,2.4781227111816406,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=8,8,,,1,0.900125,63.1116,351903,311949.914,664120.839,877877.488,563.516,4268,165400576,634.4,634.4,2598500.0,345197,351848,38.3693,351848,16.7939,15.775,620.38,,,,,,,800,agnews,Glass-NSG-DiskPort,7,queries/s,664.120839,2.4781227111816406,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=9,9,,,1,0.900125,62.3639,354158,331840.382,647137.293,759201.937,563.516,4268,165400576,634.4,634.4,2598500.0,347473,354095,44.5265,354095,17.8971,15.775,620.38,,,,,,,800,agnews,Glass-NSG-DiskPort,8,queries/s,647.137293,2.4781227111816406,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=10,10,,,1,0.900125,69.2284,307163,274324.87,558768.878,708948.235,563.516,4268,165400576,634.4,634.4,2598500.0,300493,307104,40.5772,307104,18.0886,15.775,620.38,,,,,,,800,agnews,Glass-NSG-DiskPort,9,queries/s,558.768878,2.4781227111816406,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=11,11,,,1,0.90525,62.4223,352000,326965.059,620449.641,800860.269,563.516,4268,165400576,660.084,660.084,2703700.0,344854,351940,41.459,351940,18.2757,16.7338,645.245,,,,,,,800,agnews,Glass-NSG-DiskPort,10,queries/s,620.4496409999999,2.578449249267578,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=12,12,,,1,0.91,55.6021,420907,376760.336,831926.47,1083245.83,563.516,4268,165400576,685.854,685.854,2809260.0,414030,420850,38.6117,420850,17.796,17.7175,670.209,,,,,,,800,agnews,Glass-NSG-DiskPort,11,queries/s,831.92647,2.679119110107422,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=13,13,,,1,0.913375,57.2249,399495,353367.41,748573.084,938632.039,563.516,4268,165400576,711.126,711.126,2912770.0,392260,399409,69.3104,399409,16.7187,18.6887,694.659,,,,,,,800,agnews,Glass-NSG-DiskPort,12,queries/s,748.573084,2.777833938598633,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=14,14,,,1,0.916625,57.422,403130,378801.094,713307.503,905957.533,563.516,4268,165400576,735.925,735.925,3014350.0,395930,403073,40.7633,403073,17.0983,19.6537,718.641,,,,,,,800,agnews,Glass-NSG-DiskPort,13,queries/s,713.307503,2.8747081756591797,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=15,15,,,1,0.917875,55.0815,423738,386200.673,788037.516,1024985.69,563.516,4268,165400576,759.25,759.25,3109890.0,416374,423679,42.4175,423679,16.3249,20.565,741.188,,,,,,,800,agnews,Glass-NSG-DiskPort,14,queries/s,788.037516,2.965822219848633,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=16,16,,,1,0.920625,54.4367,433472,409708.468,733808.546,960127.168,563.516,4268,165400576,784.783,784.783,3214470.0,425562,433414,40.2873,433414,17.9153,21.5512,765.911,,,,,,,800,agnews,Glass-NSG-DiskPort,15,queries/s,733.808546,3.0655574798583984,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=17,17,,,1,0.92275,50.7491,473230,444793.881,836118.89,990075.038,563.516,4268,165400576,810.47,810.47,3319690.0,464865,473069,143.309,473069,17.5998,22.5487,790.779,,,,,,,800,agnews,Glass-NSG-DiskPort,16,queries/s,836.11889,3.165903091430664,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=18,18,,,1,0.923375,52.7428,450860,428427.458,729598.472,882613.275,563.516,4268,165400576,834.291,834.291,3417260.0,442836,450801,41.559,450801,16.6947,23.4975,813.837,,,,,,,800,agnews,Glass-NSG-DiskPort,17,queries/s,729.5984719999999,3.258953094482422,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=19,19,,,1,0.9255,47.2145,520176,492217.959,847769.766,1048479.54,563.516,4268,167702528,858.125,858.125,3514880.0,511961,520109,47.7504,520109,18.4987,24.46,836.864,,,,,,,800,agnews,Glass-NSG-DiskPort,18,queries/s,847.7697659999999,3.35205078125,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=20,20,,,1,0.926875,47.8471,513108,485026.652,832165.712,1018035.45,563.516,4268,167702528,882.746,882.746,3615730.0,505135,513051,39.3678,513051,17.5247,25.4312,860.715,,,,,,,800,agnews,Glass-NSG-DiskPort,19,queries/s,832.1657120000001,3.4482288360595703,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=21,21,,,1,0.927625,45.1979,551295,526804.091,916987.103,1108273.87,563.516,4268,167702528,907.898,907.898,3718750.0,542947,551242,39.1135,551242,14.4521,26.405,885.056,,,,,,,800,agnews,Glass-NSG-DiskPort,20,queries/s,916.987103,3.546476364135742,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=22,22,,,1,0.9295,46.0937,535842,499968.322,886491.864,1108444.11,563.516,4268,167829504,933.398,933.398,3823200.0,526931,535787,39.3364,535787,16.2302,27.3938,909.753,,,,,,,800,agnews,Glass-NSG-DiskPort,21,queries/s,886.491864,3.646087646484375,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=23,23,,,1,0.92975,46.7947,523161,496448.868,850282.676,1050396.3,563.516,4268,167829504,956.27,956.27,3916880.0,513880,523102,39.836,523102,19.3588,28.3438,931.819,,,,,,,800,agnews,Glass-NSG-DiskPort,22,queries/s,850.2826759999999,3.7354278564453125,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=24,24,,,1,0.9305,43.1967,580123,537520.525,976886.516,1204524.15,563.516,4268,169054208,979.939,979.939,4013830.0,570595,580056,48.5874,580056,17.8121,29.3212,954.681,,,,,,,800,agnews,Glass-NSG-DiskPort,23,queries/s,976.8865159999999,3.8278865814208984,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=25,25,,,1,0.931625,45.2082,550343,530555.276,861936.027,980164.461,563.516,4268,169054208,1003.86,1003.86,4111820.0,540859,550286,41.3799,550286,16.453,30.3087,977.82,,,,,,,800,agnews,Glass-NSG-DiskPort,24,queries/s,861.936027,3.921337127685547,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=26,26,,,1,0.93275,45.7039,539805,521606.49,841552.287,956057.012,563.516,4268,169054208,1028.24,1028.24,4211660.0,529863,539745,43.6066,539745,16.8216,31.2838,1001.42,,,,,,,800,agnews,Glass-NSG-DiskPort,25,queries/s,841.552287,4.016551971435547,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=27,27,,,1,0.933125,45.181,547234,530081.254,860163.913,1079313.51,563.516,4268,169054208,1052.16,1052.16,4309650.0,537422,547174,43.705,547174,16.7835,32.2662,1024.57,,,,,,,800,agnews,Glass-NSG-DiskPort,26,queries/s,860.163913,4.110002517700195,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=28,28,,,1,0.934,43.4881,580310,551684.978,941891.146,1158509.83,563.516,4268,169054208,1076.55,1076.55,4409550.0,570498,580253,39.6008,580253,17.1529,33.2537,1048.18,,,,,,,800,agnews,Glass-NSG-DiskPort,27,queries/s,941.8911459999999,4.20527458190918,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=29,29,,,1,0.934375,43.7734,577480,548010.081,910430.369,1202381.15,563.516,4268,169054208,1098.97,1098.97,4501370.0,567467,577419,43.457,577419,17.6471,34.2238,1069.83,,,,,,,800,agnews,Glass-NSG-DiskPort,28,queries/s,910.4303689999999,4.292840957641602,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=30,30,,,1,0.934875,40.0965,640300,622900.733,1002698.86,1220890.73,563.516,4268,169054208,1122.47,1122.47,4597630.0,630956,640229,58.223,640229,13.1477,35.205,1092.55,,,,,,,800,agnews,Glass-NSG-DiskPort,29,queries/s,1002.69886,4.384641647338867,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=40,40,,,1,0.937375,34.9773,759096,719118.16,1208215.81,1472893.39,563.516,4268,169054208,1352.97,1352.97,5541780.0,747179,759039,42.846,759039,14.1711,45.0337,1315.27,,,,,,,800,agnews,Glass-NSG-DiskPort,30,queries/s,1208.2158100000001,5.285053253173828,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=50,50,,,1,0.940125,30.5251,885145,858177.809,1315386.23,1542766.24,563.516,4268,169054208,1575.05,1575.05,6451400.0,871184,885087,42.6096,885087,14.7738,54.8438,1529.48,,,,,,,800,agnews,Glass-NSG-DiskPort,31,queries/s,1315.38623,6.152534484863281,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=60,60,,,1,0.941375,25.3614,1099480.0,1068087.87,1683662.8,1989589.13,563.516,4268,169054208,1795.38,1795.38,7353900.0,1083640.0,1099430.0,38.5536,1099430.0,14.5144,64.6838,1741.94,,,,,,,800,agnews,Glass-NSG-DiskPort,32,queries/s,1683.6628,7.013225555419922,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=70,70,,,1,0.94225,22.0313,1287480.0,1240637.52,1983079.68,2259600.15,563.516,4268,171868160,2012,2012,8241150.0,1269140.0,1287430.0,41.6134,1287430.0,14.4825,74.57,1950.58,,,,,,,800,agnews,Glass-NSG-DiskPort,33,queries/s,1983.0796799999998,7.859373092651367,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=80,80,,,1,0.942375,21.4064,1330460.0,1311325.78,1957975.85,2150314.4,563.516,4268,171913216,2224.99,2224.99,9113540.0,1307720.0,1330390.0,42.3195,1330390.0,20.1981,84.4725,2155.54,,,,,,,800,agnews,Glass-NSG-DiskPort,34,queries/s,1957.97585,8.691349029541016,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=90,90,,,1,0.94275,19.4213,1482270.0,1443210.3,2185178.84,2584093.74,563.516,4268,171913216,2435.32,2435.32,9975060.0,1457700.0,1482220.0,43.8282,1482220.0,14.4503,94.4087,2357.74,,,,,,,800,agnews,Glass-NSG-DiskPort,35,queries/s,2185.17884,9.512958526611328,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=100,100,,,1,0.942625,17.4171,1665390.0,1607609.97,2423032.13,2830039.2,563.516,4268,171966464,2644.38,2644.38,10831400.0,1637500.0,1665330.0,39.2984,1665330.0,17.4336,104.338,2558.67,,,,,,,800,agnews,Glass-NSG-DiskPort,36,queries/s,2423.03213,10.329627990722656,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=140,140,,,1,0.94475,12.747,2233810.0,2191412.02,3314791.73,3780567.17,563.516,4268,174247936,3451.84,3451.84,14138800.0,2197720.0,2233750.0,51.1806,2233750.0,12.9741,144.067,3333.33,,,,,,,800,agnews,Glass-NSG-DiskPort,37,queries/s,3314.79173,13.483810424804688,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=180,180,,,1,0.945,11.1161,2704980.0,2652341.12,4027240.83,4406824.68,563.516,4268,174538752,4231.43,4231.43,17331900.0,2650710.0,2704920.0,50.8952,2704920.0,13.8065,183.91,4079.77,,,,,,,800,agnews,Glass-NSG-DiskPort,38,queries/s,4027.24083,16.528987884521484,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=220,220,,,1,0.945,9.27917,3269160.0,3196369.13,4712850.81,5237718.18,563.516,4268,176156672,4985.04,4985.04,20418700.0,3199820.0,3269090.0,51.791,3269090.0,15.7686,223.744,4799.96,,,,,,,800,agnews,Glass-NSG-DiskPort,39,queries/s,4712.85081,19.472789764404297,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=260,260,,,1,0.945,7.78121,3899430.0,3813422.06,5673656.57,6380360.47,563.516,4268,179019776,5724.82,5724.82,23448800.0,3813110.0,3899360.0,50.8334,3899360.0,15.9006,263.61,5505.97,,,,,,,800,agnews,Glass-NSG-DiskPort,40,queries/s,5673.65657,22.362518310546875,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=300,300,,,1,0.945,6.95798,4416190.0,4269116.51,6555362.39,7295933.06,563.516,4268,179019776,6453.1,6453.1,26431900.0,4300860.0,4416120.0,56.0059,4416120.0,14.9044,303.5,6200.43,,,,,,,800,agnews,Glass-NSG-DiskPort,41,queries/s,6555.362389999999,25.20742416381836,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=340,340,,,1,0.945,6.20136,4962470.0,4842545.51,7159285.29,7929217.02,563.516,4268,179019776,7171.25,7171.25,29373400.0,4824660.0,4962380.0,67.8805,4962380.0,16.6806,343.385,6884.73,,,,,,,800,agnews,Glass-NSG-DiskPort,42,queries/s,7159.28529,28.012657165527344,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=380,380,,,1,0.945,5.95717,5163350.0,4992158.52,7550941.86,8412413.76,563.516,4268,179019776,7877.6,7877.6,32266600.0,4999570.0,5163290.0,44.7635,5163290.0,17.6217,383.33,7557.3,,,,,,,800,agnews,Glass-NSG-DiskPort,43,queries/s,7550.94186,30.771827697753906,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=420,420,,,1,0.945,5.54109,5564450.0,5470197.21,8203069.66,8883856.52,563.516,4268,179085312,8567.22,8567.22,35091300.0,5371340.0,5564380.0,51.0895,5564380.0,17.996,423.204,8212.8,,,,,,,800,agnews,Glass-NSG-DiskPort,44,queries/s,8203.069660000001,33.46567153930664,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=460,460,,,1,0.945,4.79145,6462550.0,6348155.14,9290516.08,10365282.4,563.516,4268,179269632,9248.69,9248.69,37882600.0,6245630.0,6462480.0,51.2787,6462480.0,17.1146,463.144,8860.02,,,,,,,800,agnews,Glass-NSG-DiskPort,45,queries/s,9290.51608,36.127662658691406,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=500,500,,,1,0.945,4.92247,6286130.0,6122759.68,9216610.24,10162075.1,563.516,4268,179269632,9916.19,9916.19,40616700.0,6039020.0,6286060.0,54.7199,6286060.0,17.0252,503.082,9493.26,,,,,,,800,agnews,Glass-NSG-DiskPort,46,queries/s,9216.61024,38.735103607177734,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=540,540,,,1,0.945,4.64901,6650390.0,6412914.24,9647571.86,10709192,563.516,4268,179269632,10581.3,10581.3,43340900.0,6369130.0,6649790.0,580.539,6649790.0,15.0392,542.982,10123.8,,,,,,,800,agnews,Glass-NSG-DiskPort,47,queries/s,9647.57186,41.33310317993164,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
NSG_R64_L400_SQ4U,ef=580,580,,,1,0.945,4.10872,7550920.0,7317130.41,10825732.2,12039491.5,563.516,4268,180813824,11236.9,11236.9,46026400.0,7231810.0,7550850.0,52.7075,7550850.0,16.24,582.934,10745,,,,,,,800,agnews,Glass-NSG-DiskPort,48,queries/s,10825.732199999999,43.894195556640625,False,32,c0,0,native_integration_query_cache,e54d7e12690e4a98b0bf1c808ae0325def3d8f3e2195c9d03592d7c3d49af824,078548f8ed3526b3de09fb06f5c9b26f0125e3c1e0aeb017b99f5f4c95be6bb7
beam1,10,10,10,db1+coalescing+reuse,1,0.620875,493.479884078,64339.4718275,62924.698,87022.883,119619.031,1772.568249702,152003840,483856384,212.155,253.8275,1039677.44,50268.40827875,452.2161075,65.47812125,541.90096375,7403.15366625,976.48,354.68,975.48,353.68,354.68,243.90375,10.0,9.92375,800,gist,Ours-Disk,0,queries/s,87.02288300000001,0.991513671875,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,11,11,11,db1+coalescing+reuse,1,0.645,461.854433476,68460.6129225,66039.942,102237.87,138832.126,1772.568249702,152003840,524136448,225.41125,267.54375,1095859.2,48931.51315375,638.53241875,92.05495625,717.1236,4005.3907675,1027.04375,369.65,1026.04375,368.65,369.65,256.63,11.0,10.91375,800,gist,Ours-Disk,1,queries/s,102.23787,1.0450927734375,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,12,12,12,db1+coalescing+reuse,1,0.66875,424.38362513,74485.03229125,71976.546,109607.454,143014.175,1772.568249702,152003840,524136448,238.74625,281.295,1152184.32,54457.8682525,655.65320375,92.79655125,1321.87342375,4477.59845375,1081.07,384.5475,1080.07,383.5475,384.5475,269.39125,12.0,11.90375,800,gist,Ours-Disk,2,queries/s,109.607454,1.09880859375,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,13,13,13,db1+coalescing+reuse,1,0.687375,410.919809312,76765.62951125,72837.034,114243.991,154409.837,1772.568249702,152003840,524136448,251.84625,294.7225,1207183.36,52614.66421,788.37952125,101.99562,1048.15004875,3892.42184375,1132.5325,399.00875,1131.5325,398.00875,399.00875,281.8375,13.0,12.885,800,gist,Ours-Disk,3,queries/s,114.243991,1.151259765625,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
beam1,14,14,14,db1+coalescing+reuse,1,0.70225,420.515958489,74842.5565475,72337.777,107474.273,129100.404,1772.568249702,152003840,524136448,264.12375,307.3,1258700.8,58465.645745,573.35503875,89.18318875,763.457805,3618.78156875,1179.4725,412.3925,1178.4725,411.3925,412.3925,293.43125,14.0,13.86875,800,gist,Ours-Disk,4,queries/s,107.474273,1.200390625,False,32,c0,0,native_integration_optimized_queue,a64dfc64e5f351aa48e5d929d8413143935aa0b6079046402d3a04a2f826c92c,9b46438f0c6472734127bfa9cd1af70b6f2fde91c76fb5ea353f515c3e1c3354
