suite,dataset,method,config_id,search_param,repeat_id,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,build_time_ms,index_size_mb,peak_rss_mb,query_count,k,metric,threads,git_commit,implementation,raw_log,notes,n_repeats
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=15,median,0.9325,5725.310209533553,174.6630249544978,172.27232456207275,203.2710239291191,215370.968028903,573.0592041015625,615.5,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=16,median,0.935625,5464.716817108901,182.99209885299206,181.01930618286133,212.28566765785214,215370.968028903,573.0592041015625,615.5,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=17,median,0.93675,5276.0091122960475,189.537201076746,186.43029034137726,221.3306725025177,215370.968028903,573.0592041015625,615.5,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=18,median,0.93725,4997.7399989457535,200.09044092148542,197.7328211069107,229.47005927562714,215370.968028903,573.0592041015625,615.5,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=19,median,0.938875,4783.717727006844,209.0424345806241,206.20040595531464,239.02244865894318,215370.968028903,573.0592041015625,616.0390625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=20,median,0.940125,4645.871353057866,215.24487528949976,212.6842737197876,246.84704840183255,215370.968028903,573.0592041015625,616.0390625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=21,median,0.94075,4429.562201221434,225.7559448480606,223.02009165287018,255.53349405527115,215370.968028903,573.0592041015625,616.0390625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=22,median,0.9415,4320.601598105624,231.44925013184547,228.85948419570923,260.4791894555092,215370.968028903,573.0592041015625,616.0390625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=23,median,0.941625,4100.650978287198,243.86371951550245,241.12313985824585,275.09499341249466,215370.968028903,573.0592041015625,616.0390625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=24,median,0.9425,3958.6780690735686,252.60957889258862,249.9949187040329,281.50230646133423,215370.968028903,573.0592041015625,616.0390625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=25,median,0.942875,3861.6360467615586,258.9575992897153,256.4266324043274,288.5820344090462,215370.968028903,573.0592041015625,616.0390625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=26,median,0.94325,3704.357053956825,269.9523791670799,267.12752878665924,298.8692373037338,215370.968028903,573.0592041015625,616.0390625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=27,median,0.943375,3628.8410485052923,275.57007502764463,273.7250179052353,304.2925149202347,215370.968028903,573.0592041015625,616.0390625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=28,median,0.94375,3475.8821920920336,287.69674710929394,285.04058718681335,315.8189356327057,215370.968028903,573.0592041015625,616.0390625,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=29,median,0.9445,2942.5583140710196,339.8403339087963,310.30550599098206,490.1079460978506,215370.968028903,573.0592041015625,616.04296875,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=30,median,0.945625,3122.5685282507798,320.24917658418417,319.1754221916199,356.438010931015,215370.968028903,573.0592041015625,616.04296875,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=40,median,0.948,2516.854554561638,397.32133038342,395.22163569927216,429.8958927392959,215370.968028903,573.0592041015625,616.04296875,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=50,median,0.9505,1665.1311014415517,600.5533132702112,494.4354295730591,1212.6687914133063,215370.968028903,573.0592041015625,616.04296875,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=60,median,0.951125,1734.5938085086582,576.5038449317217,575.0488489866257,613.7536838650703,215370.968028903,573.0592041015625,616.04296875,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=70,median,0.951375,1454.1530840285864,687.6855064183474,664.3440574407578,845.8739146590232,215370.968028903,573.0592041015625,616.04296875,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
03_system_fair,agnews,OG-LVQ,LVQ4_R64_W400,W=80,median,0.95175,1322.5854741921053,756.0948003083467,755.1312446594238,795.1896637678146,215370.968028903,573.0592041015625,616.04296875,800,10,L2,64,not-a-git-repo,official Intel SVS python bindings (Vamana + LVQ),/home/kai3/coco/quantization_graph/results/round2/agnews/raw/03_system_fair/OG-LVQ/OG-LVQ.log,,1
