layer,dataset,method,storage_mode,phase,run_id,repeat_id,workers,search_dram_budget_gib,config_id,search_param,search_width,ablation,cache_mode,beam_width,recall,qps,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,fixed_candidate_recall_at_10,mean_relative_error,p95_relative_error,pairwise_flip_rate,index_size_mb,resident_bytes,cache_bytes,cache_nodes,peak_rss_bytes,ours_4bit_payload_bytes,ours_8bit_payload_bytes,ours_adjacency_bytes,ours_fp32_base_bytes,io_requests_per_query,sectors_4k_per_query,bytes_read_per_query,io_wait_us,distance_compute_us,query_prep_us,queue_compute_us,rerank_us,visited_nodes,distance_evaluations,db1_checks,db1_survivors,full4_candidates,full4_page_reads,rerank_candidates,rerank_page_reads,query_count,source_suite,source_kernel,implementation_fingerprint,native_binary_sha256,input_manifest_sha256,source_index_manifest_sha256,query_split_sha256,query_order_sha256,query_order_seed,shared_graph_sha256,source_graph_sha256,graph_role,direct_io,native_aio,page_size,formal_ready,artifact_path,method_display,layer_display
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k30,rerank_candidates=30,30,,c0,1,0.9835,1037.35386904,27228.311186,12188.224,96198.009,188122.217,0.9835,0.000963130405096,0.00225048991434,0.0150091954023,571.583329201,0,,,465256448,,,,,23.506,135.398,554590.208,26637.850804,584.762311,0.0,3.945902,0.0,0.0,30.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k40,rerank_candidates=40,40,,c0,1,0.9835,778.971479212,38128.804422,21993.709,127011.448,242336.032,0.9835,0.000923123815088,0.00221650856369,0.0146884615385,571.583329201,0,,,465256448,,,,,30.228,176.888,724533.248,37374.837382,746.399878,0.0,5.373665,0.0,0.0,40.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k50,rerank_candidates=50,50,,c0,1,0.9835,700.38173459,41470.68599,26522.405,131880.573,194346.343,0.9835,0.000902098942345,0.00219541770375,0.0144734693878,571.583329201,0,,,465256448,,,,,36.605,217.358,890298.368,40551.930882,909.218861,0.0,6.919261,0.0,0.0,50.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k60,rerank_candidates=60,60,,c0,1,0.9835,625.050832259,47776.5515,32702.749,139308.854,220042.779,0.9835,0.000885497600623,0.00217647058824,0.0142209039548,571.583329201,0,,,465256448,,,,,42.669,256.698,1051435.008,46661.764513,1102.861958,0.0,8.785854,0.0,0.0,60.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k70,rerank_candidates=70,70,,c0,1,0.9835,580.180433806,51895.576571,35862.845,166134.209,247683.275,0.9835,0.000872342287861,0.0021684260921,0.0140517598344,571.583329201,0,,,465256448,,,,,48.52,295.302,1209556.992,50616.885578,1264.642326,0.0,10.464775,0.0,0.0,70.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k80,rerank_candidates=80,80,,c0,1,0.9835,461.233697896,65092.459481,39835.118,223974.607,381501.516,0.9835,0.000861918808517,0.00215350201772,0.0138215189873,571.583329201,0,,,465256448,,,,,54.134,333.014,1364025.344,63707.333232,1369.500534,0.0,11.766414,0.0,0.0,80.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k90,rerank_candidates=90,90,,c0,1,0.9835,448.833448094,67923.78643,45516.85,209072.0,330608.055,0.9835,0.00085312277561,0.00214516305847,0.0136074906367,571.583329201,0,,,465256448,,,,,59.461,369.419,1513140.224,66391.003593,1515.109097,0.0,13.447373,0.0,0.0,90.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k100,rerank_candidates=100,100,,c0,1,0.9835,412.584245949,73887.689094,56037.825,205619.08,280947.982,0.9835,0.000846034728603,0.00213644311637,0.0134371717172,571.583329201,0,,,465256448,,,,,64.801,405.843,1662332.928,72196.867832,1671.007923,0.0,15.184386,0.0,0.0,100.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k140,rerank_candidates=140,140,,c0,1,0.9835,323.016137393,95451.036785,71758.551,257558.3,422907.345,0.9835,0.000824384297449,0.00210338964933,0.0134371717172,571.583329201,0,,,465256448,,,,,84.653,546.927,2240212.992,93195.915276,2227.029937,0.0,21.988105,0.0,0.0,140.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k180,rerank_candidates=180,180,,c0,1,0.9835,266.81740128,116034.311922,96545.939,297311.478,409147.692,0.9835,0.000810152144323,0.00208483016993,0.0134371717172,571.583329201,0,,,465256448,,,,,102.929,680.979,2789289.984,113183.945455,2813.060154,0.0,29.571423,0.0,0.0,180.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k220,rerank_candidates=220,220,,c0,1,0.9835,226.866456524,137221.376665,110093.969,330872.736,502640.111,0.9835,0.000799191943277,0.00206405242064,0.0134371717172,571.583329201,0,,,465256448,,,,,120.019,809.047,3313856.512,133873.112483,3302.527307,0.0,36.577789,0.0,0.0,220.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k260,rerank_candidates=260,260,,c0,1,0.9835,198.89485043,156834.367881,127652.634,399075.704,534722.003,0.9835,0.00079175531097,0.00205108379038,0.0134371717172,571.583329201,0,,,465256448,,,,,136.138,933.103,3821989.888,152881.978222,3896.366909,0.0,45.208577,0.0,0.0,260.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k300,rerank_candidates=300,300,,c0,1,0.9835,176.070586416,177489.084453,148152.265,414918.459,576923.204,0.9835,0.000785440631523,0.00203839821101,0.0134371717172,571.583329201,0,,,465256448,,,,,151.594,1054.519,4319309.824,172908.554998,4513.687391,0.0,54.205829,0.0,0.0,300.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k340,rerank_candidates=340,340,,c0,1,0.9835,171.701759023,182225.365581,156953.485,408352.821,641560.122,0.9835,0.000779675878837,0.00202671534606,0.0134371717172,571.583329201,0,,,465256448,,,,,166.116,1170.868,4795875.328,177159.158374,4990.046505,0.0,62.224955,0.0,0.0,340.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k380,rerank_candidates=380,380,,c0,1,0.9835,156.644583103,198138.929815,173571.873,444562.334,633756.258,0.9835,0.000774127500126,0.00201611928152,0.0134371717172,571.583329201,0,,,465256448,,,,,179.837,1283.595,5257605.12,192620.851189,5433.150331,0.0,69.701025,0.0,0.0,380.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k420,rerank_candidates=420,420,,c0,1,0.9835,151.799624402,206652.409825,184472.353,469699.369,660983.436,0.9835,0.00077020356619,0.00200805541266,0.0134371717172,571.583329201,0,,,465256448,,,,,193.036,1394.056,5710053.376,200618.440204,5939.431045,0.0,77.932831,0.0,0.0,420.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,SAQ_B4,payload_on_ssd,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k460,rerank_candidates=460,460,,c0,1,0.9835,134.265333334,233690.385228,198024.093,530861.075,738628.902,0.9835,0.000766333855322,0.00199918585192,0.0134371717172,571.583329201,0,,,465256448,,,,,205.846,1502.656,6154878.976,227170.647834,6414.494563,0.0,87.057974,0.0,0.0,460.0,,,,,,,1000,01_quantizer_fair,official SAQ B=4 distance kernel,05a-saq-b4-native-odirect-v1,253a14eea355095ecdce40c9f4aae74c633a546b7592460e78e5db10b52a8696,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,5794d56f95bbcc080e9a51f1f90f872dc02c2b9bb64440298ef82318ee7a51d0,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,True,True,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/SAQ_B4__payload_on_ssd__B2__c0__w32__r0.json,SAQ,05A quantizer I/O
05a,gist,Ours_RaBitQ_K1,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k10,rerank_candidates=10,10,,c0,1,1.0,591880.231851,19.494982,16.605,35.32,53.003,1.0,0.0108450304325,0.0271053659287,0.141822222222,1244.54689789,1305001984,,,1384738816,,,,,0.0,0.0,0.0,0.0,15.432584,0.0,3.932157,0.0,0.0,10.0,,,,,,,1000,01_quantizer_fair,hnswlib::RaBitQSpace K=1,05a-rabitq-k1-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,e70a5e8a443fb8f5f610e0d4dcca65c0448bf3465d144ec337c4ed579df2090b,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/Ours_RaBitQ_K1__resident__B2__c0__w32__r0.json,Ours,05A quantizer I/O
05a,gist,Ours_RaBitQ_K1,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k11,rerank_candidates=11,11,,c0,1,0.941,691713.138261,19.465384,17.171,30.664,42.298,0.941,0.0108422559058,0.0270732595844,0.141309090909,1244.54689789,1305001984,,,1384738816,,,,,0.0,0.0,0.0,0.0,15.237561,0.0,4.096324,0.0,0.0,11.0,,,,,,,1000,01_quantizer_fair,hnswlib::RaBitQSpace K=1,05a-rabitq-k1-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,e70a5e8a443fb8f5f610e0d4dcca65c0448bf3465d144ec337c4ed579df2090b,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/Ours_RaBitQ_K1__resident__B2__c0__w32__r0.json,Ours,05A quantizer I/O
05a,gist,Ours_RaBitQ_K1,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k12,rerank_candidates=12,12,,c0,1,0.9128,681756.203981,18.93263,17.087,28.511,37.302,0.9128,0.0107974226573,0.0269839377978,0.140651515152,1244.54689789,1305001984,,,1384738816,,,,,0.0,0.0,0.0,0.0,14.905147,0.0,3.894782,0.0,0.0,12.0,,,,,,,1000,01_quantizer_fair,hnswlib::RaBitQSpace K=1,05a-rabitq-k1-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,e70a5e8a443fb8f5f610e0d4dcca65c0448bf3465d144ec337c4ed579df2090b,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/Ours_RaBitQ_K1__resident__B2__c0__w32__r0.json,Ours,05A quantizer I/O
05a,gist,Ours_RaBitQ_K1,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k13,rerank_candidates=13,13,,c0,1,0.8946,674078.837565,18.769878,16.762,28.533,41.088,0.8946,0.0107807604423,0.0269001506925,0.140487179487,1244.54689789,1305001984,,,1384738816,,,,,0.0,0.0,0.0,0.0,14.895785,0.0,3.751241,0.0,0.0,13.0,,,,,,,1000,01_quantizer_fair,hnswlib::RaBitQSpace K=1,05a-rabitq-k1-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,e70a5e8a443fb8f5f610e0d4dcca65c0448bf3465d144ec337c4ed579df2090b,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/Ours_RaBitQ_K1__resident__B2__c0__w32__r0.json,Ours,05A quantizer I/O
05a,gist,Ours_RaBitQ_K1,resident,test,gist_test_20260829_204245,0,32,2.0,fixed_candidates_k14,rerank_candidates=14,14,,c0,1,0.8821,705815.425031,19.665654,17.433,30.244,37.866,0.8821,0.0107846658409,0.0268256406713,0.140648351648,1244.54689789,1305001984,,,1384738816,,,,,0.0,0.0,0.0,0.0,15.517693,0.0,4.024453,0.0,0.0,14.0,,,,,,,1000,01_quantizer_fair,hnswlib::RaBitQSpace K=1,05a-rabitq-k1-native-odirect-v1,b3e97b4e71dbf2d0553be4307d13f95e3c3df537147d5a1b5c5b0ff591393d18,ffc67dab09e9b01edefc1bc2f186a10d426ce6599531f0954be14881710ce5ca,e70a5e8a443fb8f5f610e0d4dcca65c0448bf3465d144ec337c4ed579df2090b,55d659f16ae506e790d914053d78fec74699e80b47fe6d1fefd31f58b83ff6e9,b92fae6ca12d310618d7bb738af1a11fcfe1af1d0a8fa843af640e89d0ab3a51,20260813,,,,False,False,4096,True,/home/kai3/coco/quantization_graph/results/disk_environment/.test_runs/gist/gist_test_20260829_204245/runs/gist_test_20260829_204245/05A_disk_quantizer_io/gist/artifacts/test/Ours_RaBitQ_K1__resident__B2__c0__w32__r0.json,Ours,05A quantizer I/O
